dur,proto,sbytes,dbytes,sttl,dttl,sload,dload,spkts,dpkts,smean,dmean,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_src_ltm,ct_dst_ltm,ct_dst_src_ltm,label
59.478535,78,21760,0,254,0,2890.185547,0.0,80,0,272,0,752.892875,0.0,0.0,0.0,0.0,2,1,1,1
0.000979,120,130,162,31,29,531154.25,661899.875,2,2,65,81,0.002,0.006,0.0,0.0,0.0,4,2,1,0
0.011934,113,2542,23154,31,29,1661806.625,15152003.0,40,42,64,551,0.305684,0.28335,0.000719,0.00059,0.000129,4,1,1,0
0.001008,119,130,162,31,29,515873.0313,642857.125,2,2,65,81,0.002,0.002,0.0,0.0,0.0,1,4,1,0
0.029078,113,1540,1644,31,29,397276.3125,427264.5938,16,18,96,91,1.891667,1.677471,0.00099,0.000556,0.000434,19,13,8,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,22,22,38,0
0.001818,120,520,304,31,29,1716171.625,1003300.313,4,4,130,76,0.463667,0.237667,0.0,0.0,0.0,5,4,3,0
1.004631,113,1580,10168,31,29,11538.56445,76477.82813,12,18,132,565,91.297999,59.064821,0.00065,0.000525,0.000125,1,3,2,0
0.112353,113,4862,82360,31,29,342135.9688,5796231.5,84,86,58,958,1.349217,1.314447,0.000784,0.000618,0.000166,4,1,1,0
0.046389,113,320,1950,31,29,46045.39844,294380.1563,6,8,53,244,9.2142,6.532286,0.000793,0.000659,0.000134,4,2,1,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,40,40,40,0
0.724334,114,4464,3080,31,29,47547.125,32890.90234,28,30,159,103,26.815481,24.958242,0.000674,0.000542,0.000132,3,4,3,0
0.022617,113,37230,3380,31,29,12915949.0,1167263.625,52,42,716,80,0.464146,0.539,0.000628,0.000514,0.000114,1,5,1,0
0.118449,113,3926,57624,31,29,261175.6875,3834696.75,66,68,59,847,1.817646,1.759985,0.000667,0.000526,0.000141,5,2,2,0
0.030102,114,4222,61786,31,29,1106637.5,16198791.0,72,74,59,835,0.419296,0.404397,0.000736,0.000578,0.000158,5,10,2,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,37,37,41,0
0.001042,120,146,178,31,29,560460.625,683301.3125,2,2,73,89,0.001,0.007,0.0,0.0,0.0,3,2,1,0
0.004007,113,1036,824,31,29,1810831.0,1481407.5,8,10,130,82,0.522857,0.382889,0.000683,0.000557,0.000126,2,3,7,0
0.001056,119,146,178,31,29,553030.3125,674242.4375,2,2,73,89,0.006,0.007,0.0,0.0,0.0,5,6,2,0
0.019901,113,3302,35742,31,29,1302849.125,14111452.0,54,56,61,638,0.376731,0.353255,0.000588,0.000468,0.00012,9,4,2,0
0.014503,113,2750,27886,31,29,1482727.625,15047921.0,44,46,63,606,0.329,0.311267,0.000607,0.000493,0.000114,4,3,1,0
0.007359,114,1920,4312,31,29,1992662.125,4493002.0,22,24,87,180,0.333905,0.296478,0.00069,0.000529,0.000161,8,2,2,0
0.000969,119,146,178,31,29,602683.1875,734778.125,2,2,73,89,0.001,0.003,0.0,0.0,0.0,2,1,1,0
0.5258,113,932,1236,62,252,12765.31055,16462.5332,10,8,93,155,58.422222,65.043285,0.152702,0.069768,0.082934,3,1,1,1
0.269938,113,1966,268,254,252,52456.49219,6638.561523,10,6,197,45,27.982111,44.352398,0.079971,0.048168,0.031803,1,1,3,1
0.048798,114,3390,42634,31,29,545924.0,6868970.0,56,58,61,735,0.880455,0.845684,0.000756,0.000588,0.000168,2,3,2,0
2.493889,113,2898,21610,31,29,9039.696289,67589.21094,36,40,81,540,71.243258,63.931717,0.000687,0.000548,0.000139,2,3,1,0
0.630546,113,2934,3742,31,29,36514.38672,46600.88281,52,54,56,69,12.35751,11.886943,0.000681,0.000532,0.000149,5,7,4,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,16,16,23,0
9e-06,121,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,4,4,6,1
0.466103,113,608,646,254,252,9405.646484,9989.208984,10,10,61,65,51.789222,43.125445,0.131269,0.077363,0.053906,2,2,3,0
0.001074,120,130,162,31,29,484171.3125,603351.9375,2,2,65,81,0.011,0.009,0.0,0.0,0.0,3,3,1,0
0.003164,114,528,8824,31,29,1203539.75,20452590.0,10,12,53,735,0.318111,0.245727,0.000576,0.000454,0.000122,7,5,5,0
0.004563,119,568,304,31,29,746877.0625,399737.0,4,4,142,76,1.205333,1.014333,0.0,0.0,0.0,4,6,3,0
0.040848,113,1540,1644,31,29,282804.5313,304151.9688,16,18,96,91,2.701667,2.374353,0.000606,0.00048,0.000126,11,12,6,0
0.021692,114,2934,3742,31,29,1061405.125,1354600.75,52,54,56,69,0.418549,0.39883,0.000705,0.000549,0.000156,1,1,1,0
0.034965,113,4014,60992,31,29,904904.875,13755698.0,68,70,59,871,0.517179,0.498101,0.00076,0.000595,0.000165,5,3,1,0
0.008008,113,424,8824,31,29,370629.3438,8080918.5,8,12,53,735,1.097857,0.685727,0.000595,0.00046,0.000135,2,3,2,0
0.175702,113,37372,3380,31,29,1668916.625,150254.4063,52,42,719,80,3.50686,4.272829,0.000636,0.000512,0.000124,2,6,1,0
0.034032,113,2766,28048,31,29,635637.0625,6450165.0,44,46,63,610,0.801762,0.742956,0.000755,0.000591,0.000164,4,2,2,0
0.016965,113,2334,16632,31,29,1070439.125,7636899.5,36,38,65,438,0.475686,0.442081,0.000732,0.000598,0.000134,5,2,1,0
0.005018,113,1470,1728,31,29,2238342.0,2558788.25,22,14,67,123,0.238952,0.280308,0.0007,0.000574,0.000126,6,2,1,0
0.057812,113,2750,27174,31,29,371964.2813,3678682.5,44,46,63,591,1.369119,1.272756,0.000659,0.000534,0.000125,5,3,2,0
14.059873,113,36762,1641360,31,29,20886.10742,933195.375,660,1278,56,1284,21.399643,11.009693,0.000632,0.000492,0.00014,2,4,4,0
0.050828,114,2542,23508,31,29,390178.6563,3612025.0,40,42,64,560,1.294872,1.226634,0.000669,0.000532,0.000137,5,2,1,0
0.030856,114,4238,63516,31,29,1083743.875,16245268.0,72,74,59,858,0.430028,0.414959,0.000686,0.000554,0.000132,3,2,1,0
0.231062,113,4862,79236,31,29,166362.2813,2711480.0,84,86,58,921,2.777988,2.712188,0.000656,0.000524,0.000132,3,3,2,0
0.018892,113,1540,1644,31,29,611475.75,657632.875,16,18,96,91,1.2382,1.084,0.000586,0.000458,0.000128,7,9,5,0
0.064288,114,4238,59594,31,29,520159.3125,7315704.5,72,74,59,805,0.900577,0.864356,0.001385,0.001188,0.000197,4,1,1,0
4e-06,119,264,0,60,0,264000000.0,0.0,2,0,132,0,0.004,0.0,0.0,0.0,0.0,32,32,32,0
0.001063,120,130,162,31,29,489181.5938,609595.5,2,2,65,81,0.012,0.008,0.0,0.0,0.0,5,1,1,0
0.012326,114,8928,320,31,29,5381145.5,173292.2188,14,6,638,53,0.948154,2.329,0.000751,0.000552,0.000199,4,3,3,0
0.001009,119,130,162,31,29,515361.75,642220.0,2,2,65,81,0.01,0.002,0.0,0.0,0.0,4,1,1,0
0.004647,119,568,312,31,29,733376.3125,402840.5313,4,4,142,78,1.234667,1.040333,0.0,0.0,0.0,8,6,3,0
0.016019,114,2750,26406,31,29,1342405.875,12900681.0,44,46,63,574,0.364651,0.342778,0.000717,0.000583,0.000134,3,2,1,0
0.001002,119,146,178,31,29,582834.375,710578.875,2,2,73,89,0.01,0.009,0.0,0.0,0.0,2,4,1,0
5e-06,45,180,0,254,0,144000000.0,0.0,2,0,90,0,0.005,0.0,0.0,0.0,0.0,4,3,3,1
0.178241,113,2974,31328,31,29,130744.3281,1377999.5,48,50,62,627,3.785,3.701729,0.000667,0.000549,0.000118,1,1,1,0
0.001728,119,536,304,31,29,1861111.125,1055555.5,4,4,134,76,0.446333,0.213,0.0,0.0,0.0,3,2,1,0
0.002914,113,320,1800,31,29,733013.0,4323953.0,6,8,53,225,0.517,0.347286,0.000609,0.000477,0.000132,9,6,4,0
0.025605,113,2854,31142,31,29,872329.625,9527514.0,46,48,62,649,0.560733,0.534681,0.00155,0.000471,0.001079,3,4,2,0
9e-06,69,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,4,4,15,1
0.382444,113,4536,3080,31,29,91495.75,62294.08984,28,30,162,103,14.153,13.168207,0.001573,0.000563,0.00101,3,6,3,0
3e-06,120,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,6,6,6,0
5e-06,119,264,0,60,0,211200000.0,0.0,2,0,132,0,0.005,0.0,0.0,0.0,0.0,13,13,18,0
17.781,78,5984,0,254,0,2569.934082,0.0,22,0,272,0,846.714313,0.0,0.0,0.0,0.0,2,2,3,1
0.138876,113,4134,65938,31,29,234741.7813,3747054.75,70,74,59,891,2.007739,1.894192,0.000735,0.000597,0.000138,4,6,1,0
0.219617,114,37372,3380,31,29,1335197.25,120209.2734,52,42,719,80,4.299235,5.344708,0.00061,0.000482,0.000128,3,2,1,0
0.013628,113,1540,1644,31,29,847666.5625,911652.4375,16,18,96,91,0.876133,0.774412,0.000581,0.000458,0.000123,8,7,6,0
0.005797,114,2054,2478,31,29,2706227.25,3277557.25,22,24,93,103,0.257048,0.227478,0.000701,0.000555,0.000146,1,4,1,0
0.019541,113,1540,1644,31,29,591167.3125,635791.4375,16,18,96,91,1.281,1.121471,0.000599,0.000471,0.000128,16,7,7,0
0.001142,119,146,178,31,29,511383.5625,623467.625,2,2,73,89,0.003,0.007,0.0,0.0,0.0,5,3,3,0
7e-06,120,200,0,254,0,114285712.0,0.0,2,0,100,0,0.007,0.0,0.0,0.0,0.0,1,1,1,1
9e-06,120,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,2,2,2,1
0.061164,114,4238,66694,31,29,546726.8125,8605454.0,72,74,59,901,0.856479,0.823849,0.001245,0.001022,0.000223,6,3,2,0
0.048309,113,2856,64718,31,29,461197.7188,10555052.0,40,66,71,981,1.230667,0.734846,0.000694,0.000541,0.000153,8,9,6,0
0.001749,120,512,304,31,29,1756432.25,1042881.625,4,4,128,76,0.441667,0.238667,0.0,0.0,0.0,4,11,4,0
0.001102,119,146,178,31,29,529945.5625,646098.0,2,2,73,89,0.009,0.003,0.0,0.0,0.0,1,3,1,0
9e-06,107,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,4,3,6,1
0.145238,114,2054,2582,31,29,108015.8125,136768.6094,22,26,93,99,6.897714,5.78812,0.000651,0.000525,0.000126,1,5,1,0
0.014858,113,2854,29168,31,29,1503297.875,15378113.0,46,48,62,608,0.338419,0.303319,0.000743,0.000593,0.00015,2,2,1,0
0.014318,113,2542,22128,31,29,1385109.75,12069842.0,40,42,64,527,0.357769,0.333732,0.00078,0.000624,0.000156,4,4,2,0
0.005032,113,3728,2456,31,29,5597774.0,3688394.25,18,18,207,136,0.277647,0.261824,0.000715,0.000577,0.000138,5,4,3,0
0.016973,114,2854,30136,31,29,1315972.375,13908678.0,46,48,62,628,0.369844,0.347277,0.000785,0.000644,0.000141,2,2,1,0
1.159911,114,1684,10168,31,29,10787.03418,66239.5625,14,18,120,565,89.194,68.196647,0.000719,0.000564,0.000155,1,3,1,0
0.659032,113,982,268,254,252,10730.89063,2719.139648,10,6,98,45,69.647,118.085797,0.144915,0.068596,0.076319,1,1,1,1
1.159756,113,1684,10168,31,29,10788.47656,66248.42188,14,18,120,565,89.18469,68.186647,0.000734,0.000579,0.000155,1,3,1,0
0.167305,113,1920,4312,31,29,87648.3125,197627.0938,22,24,87,180,7.950857,7.247348,0.000749,0.000608,0.000141,4,4,3,0
0.011288,113,2126,12618,31,29,1459957.5,8679660.0,32,34,66,371,0.353097,0.326242,0.000664,0.000516,0.000148,4,4,1,0
0.021521,113,37266,3380,31,29,13586729.0,1226708.75,52,42,717,80,0.42042,0.512366,0.000639,0.000511,0.000128,2,1,1,0
1.005854,114,1684,10168,31,29,12439.18066,76384.84375,14,18,120,565,77.347231,59.139529,0.000605,0.000478,0.000127,1,10,1,0
0.026758,113,37396,3380,31,29,10965543.0,986620.8125,52,42,719,80,0.517843,0.639683,0.000673,0.000524,0.000149,6,2,1,0
0.581545,114,424,8824,31,29,5103.646484,111276.0,8,12,53,735,83.020714,52.819001,0.000714,0.000533,0.000181,6,3,3,0
0.001072,120,130,162,31,29,485074.625,604477.625,2,2,65,81,0.008,0.005,0.0,0.0,0.0,7,7,5,0
0.061129,113,3598,45608,31,29,463151.6875,5872564.5,60,62,60,736,1.048586,0.864148,0.008549,0.008413,0.000136,5,3,5,0
0.046467,113,320,1902,31,29,45968.10938,286655.0625,6,8,53,238,9.2274,6.570857,0.000593,0.000466,0.000127,3,5,6,0
0.609425,120,568,320,31,29,5592.15625,3150.510742,4,4,142,80,187.693,184.015672,0.0,0.0,0.0,2,3,2,0
0.054958,114,1470,1728,31,29,204374.25,233632.9531,22,14,67,123,2.617048,4.170923,0.000753,0.000598,0.000155,1,2,1,0
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,23,23,34,0
4e-06,119,264,0,60,0,264000000.0,0.0,2,0,132,0,0.004,0.0,0.0,0.0,0.0,13,13,38,0
9e-06,30,180,0,254,0,80000000.0,0.0,2,0,90,0,0.009,0.0,0.0,0.0,0.0,2,2,3,1
9e-06,3,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,4,3,4,1
0.001096,120,146,178,31,29,532846.75,649635.0625,2,2,73,89,0.011,0.007,0.0,0.0,0.0,1,3,1,0
0.032941,114,4550,68342,31,29,1090920.125,16390031.0,78,80,58,854,0.423727,0.409278,0.000739,0.000597,0.000142,6,1,1,0
9e-06,121,200,0,254,0,88888888.0,0.0,2,0,100,0,0.009,0.0,0.0,0.0,0.0,1,1,5,1
0.015995,113,2974,30516,31,29,1456955.375,14957675.0,48,50,62,610,0.330638,0.313,0.00079,0.000649,0.000141,2,3,1,0
0.357027,113,808,2152,62,252,16312.49219,42192.88672,10,8,81,269,39.669667,45.701,0.113207,0.03641,0.076797,1,2,1,1
3e-06,96,200,0,254,0,266666656.0,0.0,2,0,100,0,0.003,0.0,0.0,0.0,0.0,12,2,5,1
8e-06,24,200,0,254,0,100000000.0,0.0,2,0,100,0,0.008,0.0,0.0,0.0,0.0,27,2,3,1
0.863157,113,586,354,254,252,4893.663574,2873.173828,10,8,59,44,91.673,109.922,0.160578,0.0937,0.066878,4,1,4,0
0.214027,114,2766,27852,31,29,101071.3594,1018450.938,44,46,63,605,4.969465,4.742044,0.000816,0.000631,0.000185,2,2,1,0
0.001036,120,146,178,31,29,563706.5625,687258.6875,2,2,73,89,0.001,0.01,0.0,0.0,0.0,1,3,1,0
0.294632,113,502,7912,62,252,12272.9375,196937.2031,10,12,50,659,32.736889,24.991,0.065993,0.01112,0.054873,17,1,1,1
0.001042,119,146,178,31,29,560460.625,683301.3125,2,2,73,89,0.01,0.007,0.0,0.0,0.0,8,6,1,0
0.050013,113,37322,3380,31,29,5855278.0,527862.75,52,42,718,80,0.99346,1.206707,0.000683,0.000532,0.000151,3,1,1,0
0.00105,119,146,178,31,29,556190.5,678095.25,2,2,73,89,0.009,0.007,0.0,0.0,0.0,2,2,1,0
0.001084,119,130,162,31,29,479704.8125,597786.0,2,2,65,81,0.009,0.007,0.0,0.0,0.0,4,2,2,0
0.084318,113,3618,103280,31,29,336915.0313,9697099.0,54,96,67,1076,1.585,0.882453,0.000613,0.000481,0.000132,9,10,7,0
0.001051,120,146,178,31,29,555661.3125,677450.0625,2,2,73,89,0.011,0.008,0.0,0.0,0.0,5,1,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,11,11,28,0
8e-06,119,264,0,60,0,132000000.0,0.0,2,0,132,0,0.008,0.0,0.0,0.0,0.0,22,22,22,0
0.111438,113,320,1910,31,29,19167.60938,120030.8672,6,8,53,239,22.225,15.842571,0.00068,0.000534,0.000146,5,3,4,0
0.037183,113,1042,824,31,29,196218.6875,159642.8438,8,10,130,82,5.261286,4.068333,0.000705,0.000564,0.000141,10,5,5,0
0.001045,119,146,178,31,29,558851.625,681339.6875,2,2,73,89,0.006,0.009,0.0,0.0,0.0,6,4,2,0
0.001101,120,146,178,31,29,530426.875,646684.8125,2,2,73,89,0.012,0.005,0.0,0.0,0.0,1,3,1,0
0.029997,113,2958,32650,31,29,772610.5625,8533387.0,48,50,62,653,0.643174,0.567204,0.003982,0.0022,0.001782,2,5,1,0
0.005692,113,2048,2410,31,29,2758960.0,3257905.75,24,26,85,93,0.242182,0.20452,0.000681,0.00057,0.000111,1,3,1,0
1e-05,101,104,0,254,0,41600000.0,0.0,2,0,52,0,0.01,0.0,0.0,0.0,0.0,4,5,4,1
0.835597,113,2934,3742,31,29,27553.95313,35165.27734,52,54,56,69,16.378058,15.755453,0.000709,0.000554,0.000155,6,8,4,0
0.136458,113,320,1936,31,29,15653.16895,99312.60938,6,8,53,242,27.1892,19.427,0.000592,0.000465,0.000127,7,3,4,0
0.001092,119,146,178,31,29,534798.5,652014.625,2,2,73,89,0.01,0.007,0.0,0.0,0.0,1,2,1,0
30.984968,6,184,112,0,0,35.63018,21.687935,4,4,46,28,15515.771,15515.771,0.0,0.0,0.0,2,2,2,0
0.004672,113,4320,2456,31,29,6986301.0,3972602.5,18,18,240,136,0.256647,0.246235,0.000622,0.000481,0.000141,3,3,2,0
0.001123,119,146,178,31,29,520035.5938,634016.0,2,2,73,89,0.009,0.007,0.0,0.0,0.0,3,1,1,0
0.583817,114,7217,13694,31,29,98017.01563,186003.4844,112,114,64,120,5.256577,5.161735,0.000658,0.000522,0.000136,6,1,1,0
1e-05,119,1064,0,254,0,425600000.0,0.0,2,0,532,0,0.01,0.0,0.0,0.0,0.0,1,1,26,0
9.823652,114,19514,1087890,31,29,15848.28125,884747.9375,366,746,53,1458,26.913255,13.185453,0.000621,0.000487,0.000134,1,1,1,0
0.668244,113,486,354,254,252,5243.59375,3711.219238,10,8,49,44,67.206778,83.069859,0.120219,0.086746,0.033473,2,2,7,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,18,18,39,0
0.00105,120,130,162,31,29,495238.125,617142.875,2,2,65,81,0.012,0.006,0.0,0.0,0.0,3,5,1,0
0.265321,120,568,304,31,29,12844.81836,6874.691895,4,4,142,76,59.990332,83.324,0.0,0.0,0.0,5,3,1,0
0.005456,113,2054,2478,31,29,2875366.5,3482404.75,22,24,93,103,0.244095,0.21187,0.000684,0.000574,0.00011,4,4,1,0
0.044823,113,7822,16102,31,29,1384646.375,2851215.0,122,126,64,128,0.379368,0.35416,0.000691,0.000548,0.000143,5,3,2,0
1.388659,114,19202,1087890,31,29,110316.5,6258884.5,360,746,53,1458,3.867164,1.863036,0.000846,0.000692,0.000154,3,2,1,0
8e-06,121,200,0,254,0,100000000.0,0.0,2,0,100,0,0.008,0.0,0.0,0.0,0.0,3,3,6,1
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,19,19,37,0
0.226864,113,3614,44706,31,29,125326.1875,1551061.5,60,62,60,721,3.839864,3.709131,0.000743,0.000598,0.000145,2,2,1,0
0.340901,113,4608,3080,31,29,104288.3438,69885.39844,28,30,165,103,12.614371,11.738689,0.000602,0.000475,0.000127,6,5,3,0
0.019705,114,2542,23432,31,29,1006445.125,9286983.0,40,42,64,558,0.496487,0.467439,0.000664,0.00053,0.000134,2,3,2,0
0.001047,119,146,178,31,29,557784.125,680038.1875,2,2,73,89,0.003,0.008,0.0,0.0,0.0,1,2,1,0
0.001049,119,132,164,31,29,503336.5313,625357.5,2,2,66,82,0.01,0.007,0.0,0.0,0.0,16,2,3,0
0.012478,113,2438,16632,31,29,1522038.875,10383075.0,38,38,64,438,0.328432,0.323784,0.000619,0.000495,0.000124,2,1,2,0
0.00403,113,8928,320,31,29,16458561.0,530024.8125,14,6,638,53,0.31,0.6798,0.000668,0.000515,0.000153,5,4,8,0
0.001034,120,146,178,31,29,564796.9375,688588.0625,2,2,73,89,0.008,0.006,0.0,0.0,0.0,2,1,1,0
0.919816,114,2934,3742,31,29,25031.0918,31945.51953,52,54,56,69,18.028941,17.33483,0.001219,0.001066,0.000153,6,6,4,0
0.0046,114,3992,2456,31,29,6558260.5,4034782.5,18,18,222,136,0.253471,0.235765,0.000721,0.000584,0.000137,1,1,1,0
0.004843,119,568,320,31,29,703696.0625,396448.5,4,4,142,80,1.303,1.127333,0.0,0.0,0.0,3,2,3,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,21,21,27,0
0.004917,114,4312,2456,31,29,6626805.0,3774659.5,18,18,240,136,0.270235,0.256647,0.000687,0.000549,0.000138,5,4,4,0
0.016934,113,2974,30506,31,29,1376166.25,14123538.0,48,50,62,610,0.361435,0.347766,0.000715,0.00058,0.000135,3,2,1,0
0.0109,113,2438,19242,31,29,1742385.25,13769541.0,38,40,64,481,0.28627,0.265462,0.000691,0.000544,0.000147,3,3,2,0
0.020973,113,3302,40690,31,29,1236256.125,15243980.0,54,56,61,727,0.389585,0.376037,0.000836,0.000656,0.00018,2,3,1,0
0.001049,119,130,162,31,29,495710.2188,617731.1875,2,2,65,81,0.01,0.008,0.0,0.0,0.0,3,4,1,0
40.750572,6,56,92,0,0,5.496855,9.030548,2,2,28,46,40750.464,40750.396,0.0,0.0,0.0,2,2,2,0
15.672391,114,16848,718310,31,29,8571.506836,366017.4063,296,568,57,1265,53.125641,27.640069,0.0006,0.000469,0.000131,5,4,2,0
0.079258,113,1244,2470,31,29,117792.5234,233768.1875,16,16,78,154,5.260267,5.241133,0.000845,0.00063,0.000215,1,2,1,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,46,46,46,0
0.001004,119,130,162,31,29,517928.3125,645418.375,2,2,65,81,0.004,0.008,0.0,0.0,0.0,3,3,1,0
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,14,14,14,0
9e-06,119,264,0,60,0,117333328.0,0.0,2,0,132,0,0.009,0.0,0.0,0.0,0.0,40,40,40,0
7e-06,27,200,0,254,0,114285712.0,0.0,2,0,100,0,0.007,0.0,0.0,0.0,0.0,19,1,2,1
0.225781,113,8928,320,31,29,293771.4063,9460.495117,14,6,638,53,17.36777,45.031,0.000619,0.000489,0.00013,6,5,4,0
0.00488,120,568,312,31,29,698360.6875,383606.5625,4,4,142,78,1.342333,1.14,0.0,0.0,0.0,4,5,3,0
0.001016,119,132,164,31,29,519685.0,645669.25,2,2,66,82,0.011,0.008,0.0,0.0,0.0,4,5,4,0
0.005819,113,2048,2410,31,29,2698745.5,3186802.0,24,26,85,93,0.237304,0.20416,0.000834,0.000705,0.000129,2,3,1,0
0.30293,114,37268,3276,31,29,965292.3125,84375.92969,52,40,717,82,5.932706,7.753026,0.00071,0.000555,0.000155,3,4,1,0
5.649651,114,2934,3742,31,29,4075.295898,5201.029297,52,54,56,69,110.77108,106.586641,0.000724,0.000555,0.000169,3,4,2,0
4e-06,114,200,0,254,0,200000000.0,0.0,2,0,100,0,0.004,0.0,0.0,0.0,0.0,4,4,13,1
0.001108,119,130,162,31,29,469314.0625,584837.5,2,2,65,81,0.009,0.007,0.0,0.0,0.0,3,3,2,0
0.001064,120,130,162,31,29,488721.8125,609022.5625,2,2,65,81,0.011,0.011,0.0,0.0,0.0,5,3,1,0
0.0068,113,1958,2412,31,29,2198823.5,2729411.75,22,26,89,93,0.32345,0.2494,0.000685,0.000564,0.000121,9,1,1,0
0.005973,113,2054,2478,31,29,2626485.75,3180981.0,22,24,93,103,0.266333,0.23187,0.000796,0.000629,0.000167,4,1,1,0
0.001102,120,146,178,31,29,529945.5625,646098.0,2,2,73,89,0.01,0.008,0.0,0.0,0.0,3,5,2,0
4.039732,113,1540,1644,31,29,2859.595703,3075.45166,16,18,96,91,269.294471,237.600937,0.000916,0.000515,0.000401,1,2,3,0
5e-06,121,200,0,254,0,160000000.0,0.0,2,0,100,0,0.005,0.0,0.0,0.0,0.0,21,4,6,1
0.223348,114,8928,320,31,29,296971.5313,9563.550781,14,6,638,53,17.180615,44.547,0.000626,0.000484,0.000142,6,4,4,0
4e-06,119,264,0,60,0,264000000.0,0.0,2,0,132,0,0.004,0.0,0.0,0.0,0.0,18,18,26,0
2.155808,114,2934,3742,31,29,10679.98633,13630.15625,52,54,56,69,42.263352,40.665039,0.000711,0.000558,0.000153,3,1,1,0
0.001083,119,146,178,31,29,539242.875,657433.0625,2,2,73,89,0.01,0.007,0.0,0.0,0.0,3,4,2,0
0.005213,113,2158,1918,31,29,3175139.25,2797621.5,24,20,90,96,0.226652,0.236842,0.000703,0.000572,0.000131,3,3,1,0
0.289489,113,12830,548216,31,29,352980.5938,15115324.0,222,438,58,1252,1.320406,0.661259,0.000631,0.000514,0.000117,9,5,3,0
0.070562,113,3598,48918,31,29,401235.8125,5456648.0,60,62,60,789,1.189949,1.147951,0.000658,0.000534,0.000124,3,3,1,0
0.001021,120,146,178,31,29,571988.25,697355.5625,2,2,73,89,0.009,0.006,0.0,0.0,0.0,14,7,3,0
1.008368,113,1684,10168,31,29,12408.16797,76194.40625,14,18,120,565,77.542075,59.287471,0.000599,0.000478,0.000121,11,7,3,0
0.359996,114,37508,3380,31,29,817498.0,73334.14844,52,42,721,80,7.051843,8.766731,0.000674,0.000549,0.000125,5,1,1,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,19,19,23,0
0.013131,113,1540,1644,31,29,879750.1875,946157.9375,16,18,96,91,0.853733,0.793188,0.000551,0.000438,0.000113,10,7,6,0
6e-06,110,200,0,254,0,133333328.0,0.0,2,0,100,0,0.006,0.0,0.0,0.0,0.0,3,3,4,1
2e-06,98,104,0,254,0,208000000.0,0.0,2,0,52,0,0.002,0.0,0.0,0.0,0.0,2,2,2,1
0.032058,113,7822,14754,31,29,1935991.0,3652629.5,122,126,64,117,0.262124,0.252216,0.000668,0.000526,0.000142,2,2,1,0
0.029629,113,37346,3380,31,29,9889770.0,891018.9375,52,42,718,80,0.597816,0.710683,0.000613,0.000485,0.000128,3,4,5,0
4.488935,114,19514,1087890,31,29,34682.61328,1936195.5,366,746,53,1458,12.297559,6.024722,0.00065,0.000515,0.000135,2,8,1,0
2.451407,113,7220,266628,31,29,23366.17383,866170.3125,120,220,60,1212,20.771984,11.191392,0.001371,0.000489,0.000882,4,5,2,0
0.496394,119,568,320,31,29,6865.51416,3867.895264,4,4,142,80,147.996328,88.682,0.0,0.0,0.0,8,4,4,0
0.534401,113,4976,3080,31,29,71841.17969,44580.75391,28,30,178,103,19.780592,18.407586,0.000817,0.000577,0.00024,3,2,1,0
1.159913,114,1684,10168,31,29,10787.0166,66239.45313,14,18,120,565,89.196541,68.180294,0.000988,0.000842,0.000146,4,4,1,0
0.471931,113,37146,3276,31,29,617581.8125,54160.45703,52,40,714,82,9.4317,12.088564,0.000598,0.000474,0.000124,3,4,1,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,27,27,41,0
1e-06,121,200,0,254,0,800000000.0,0.0,2,0,100,0,0.001,0.0,0.0,0.0,0.0,1,1,4,1
